100319429	运动	7
100319429	酒吧	3
100319429	金属	1
100319429	雷鬼	38
100319429	韩语	8
100319429	驾车	11
100335819	R&B/Soul	3
100335819	世界音乐	1
100335819	华语	1
100335819	古典	1
100335819	另类/独立	2
100335819	夜晚	4
100335819	孤独	4
100335819	学习	3
100335819	小语种	1
100335819	工作	10
100335819	摇滚	1
100335819	放松	2
100335819	校园	1
100335819	榜单	1
100335819	欧美	5
100335819	流行	3
100335819	清晨	1
100335819	舞曲	1
100335819	说唱	4
100335819	轻音乐	1
100335819	运动	1
100335819	雷鬼	4
100335819	韩语	2
100335819	驾车	1
100359130	00后	1
100359130	90后	4
100359130	Bossa Nova	7
100359130	New Age	7
100359130	R&B/Soul	9
100359130	世界音乐	6
100359130	伤感	1
100359130	华语	6
100359130	另类/独立	2
100359130	器乐	2
100359130	夜晚	3
100359130	孤独	5
100359130	学习	18
100359130	安静	3
100359130	工作	54
100359130	快乐	1
100359130	怀旧	11
100359130	思念	1
100359130	感动	3
100359130	摇滚	3
100359130	放松	5
100359130	旅行	1
100359130	日语	2
100359130	欧美	61
100359130	民族	5
100359130	民谣	1
100359130	治愈	2
100359130	流行	18
100359130	清晨	1
100359130	游戏	11
100359130	电子	15
100359130	经典	6
100359130	翻唱	5
100359130	舞曲	1
100359130	英伦	4
100359130	说唱	3
100359130	轻音乐	6
100359130	运动	13
100359130	雷鬼	30
100359130	韩语	15
100359130	驾车	13
100397926	90后	2
100397926	ACG	1
100397926	R&B/Soul	2
100397926	世界音乐	3
100397926	乡村	1
100397926	兴奋	1
100397926	华语	1
100397926	另类/独立	1
100397926	夜晚	3
100397926	孤独	1
100397926	学习	4
100397926	工作	15
100397926	影视原声	1
100397926	快乐	1
100397926	怀旧	4
100397926	摇滚	3
100397926	放松	1
100397926	旅行	1
100397926	欧美	12
100397926	民族	2
100397926	治愈	2
100397926	流行	5
100397926	浪漫	1
100397926	游戏	5
100397926	电子	1
100397926	经典	1
100397926	舞曲	3
100397926	英伦	2
100397926	蓝调	1
100397926	说唱	1
100397926	运动	3
100397926	雷鬼	7
100397926	韩语	5
100397926	驾车	5
100413429	90后	1
100413429	Bossa Nova	1
100413429	New Age	1
100413429	R&B/Soul	1
100413429	世界音乐	2
100413429	兴奋	2
100413429	华语	4
100413429	夜晚	2
100413429	孤独	2
100413429	学习	11
100413429	安静	4
100413429	工作	24
100413429	怀旧	1
100413429	摇滚	5
100413429	放松	4
100413429	榜单	1
100413429	欧美	3
100413429	民谣	2
100413429	治愈	1
100413429	流行	6
100413429	清新	1
100413429	电子	9
100413429	翻唱	3
100413429	轻音乐	10
100413429	酒吧	1
100413429	金属	1
100413429	雷鬼	6
100413429	韩语	1
100413429	驾车	5
100422099	80后	1
100422099	Bossa Nova	1
100422099	New Age	1
100422099	R&B/Soul	3
100422099	世界音乐	1
100422099	伤感	2
100422099	兴奋	5
100422099	华语	8
100422099	器乐	3
100422099	夜晚	5
100422099	孤独	10
100422099	学习	8
100422099	工作	29
100422099	影视原声	2
100422099	快乐	1
100422099	怀旧	2
100422099	思念	1
100422099	感动	4
100422099	摇滚	9
100422099	放松	5
100422099	旅行	2
100422099	欧美	6
100422099	民族	1
100422099	民谣	3
100422099	治愈	4
100422099	流行	12
100422099	清晨	1
100422099	游戏	1
100422099	电子	18
100422099	经典	1
100422099	翻唱	5
100422099	说唱	3
100422099	轻音乐	6
100422099	运动	5
100422099	金属	1
100422099	雷鬼	19
100422099	韩语	1
100422099	驾车	10
10042832	下午茶	1
10042832	兴奋	5
10042832	器乐	1
10042832	孤独	1
10042832	学习	2
10042832	工作	4
10042832	影视原声	2
10042832	感动	1
10042832	摇滚	2
10042832	流行	3
10042832	电子	3
10042832	运动	1
10042832	金属	1
10042832	雷鬼	4
100437150	孤独	2
100437150	学习	1
100437150	工作	11
100437150	感动	1
100437150	放松	3
100437150	旅行	1
100437150	欧美	7
100437150	流行	4
100437150	浪漫	1
100437150	清新	1
100437150	清晨	1
100437150	游戏	4
100437150	电子	3
100437150	轻音乐	1
100437150	运动	2
100437150	酒吧	1
100437150	雷鬼	2
100437150	韩语	1
100437150	驾车	1
100447539	80后	1
100447539	90后	1
100447539	R&B/Soul	5
100447539	世界音乐	5
100447539	伤感	1
100447539	华语	6
100447539	另类/独立	1
100447539	夜晚	1
100447539	孤独	5
100447539	学习	8
100447539	小语种	1
100447539	工作	20
100447539	影视原声	1
100447539	快乐	1
100447539	怀旧	1
100447539	感动	2
100447539	拉丁	1
100447539	摇滚	6
100447539	放松	2
100447539	日语	2
100447539	榜单	1
100447539	欧美	24
100447539	民族	2
100447539	民谣	1
100447539	治愈	3
100447539	流行	12
100447539	浪漫	2
100447539	游戏	5
100447539	电子	8
100447539	翻唱	3
100447539	舞曲	3
100447539	说唱	5
100447539	运动	2
100447539	雷鬼	18
100447539	韩语	15
100447539	驾车	3
100457783	Bossa Nova	1
100457783	New Age	1
100457783	R&B/Soul	1
100457783	世界音乐	1
100457783	兴奋	1
100457783	华语	4
100457783	器乐	2
100457783	夜晚	1
100457783	孤独	1
100457783	学习	3
100457783	工作	13
100457783	快乐	1
100457783	怀旧	1
100457783	感动	1
100457783	榜单	1
100457783	欧美	9
100457783	流行	6
100457783	电子	5
100457783	说唱	1
100457783	运动	3
100457783	雷鬼	4
100457783	韩语	1
100457783	驾车	1
100463306	ACG	1
100463306	New Age	1
100463306	R&B/Soul	3
100463306	兴奋	2
100463306	华语	5
100463306	夜晚	7
100463306	学习	16
100463306	工作	29
100463306	怀旧	1
100463306	摇滚	2
100463306	放松	5
100463306	日语	6
100463306	欧美	8
100463306	民谣	1
100463306	治愈	1
100463306	流行	8
100463306	清晨	3
100463306	游戏	7
100463306	电子	1
100463306	经典	1
100463306	翻唱	5
100463306	舞曲	1
100463306	英伦	3
100463306	说唱	2
100463306	轻音乐	2
100463306	运动	4
100463306	雷鬼	7
100463306	韩语	6
100463306	驾车	3
